Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,acceptability_threshold,dim_data,drifting_clients,filename,ideal_cluster_num,ideal_cluster_num_deviation,initial_points_per_generator,m,max_iter_global,max_iter_local,mean_max_val,mean_min_val,n_clients,n_generators_per_client,n_repeats,n_time_steps,n_unused_client_generators,next_timestep_new_points_per_generator,num_clusters_used,ratio_drifted_clients,ratio_new_data_distribution,ratio_unused_client_generators,run_mode,tol_global,tol_local,drift_detected_counter,false_positive_rate,initial_global_db_max,initial_global_db_mean,initial_global_db_median,initial_global_db_min,initial_global_db_std
2024-01-08 09:17:04,252ms,e877906a9ca5482aad67b48a779a7db5,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,25,5,./results/local_but_no_global_drift_2024-01-08_09-17-04_results.pkl,10,0.5,1000,2,10,50,5,-5,10,1,20,10,0,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,27987.85042584656,17201.671712628384,16449.503934786168,11620.398987671502,3856.3057958115974
2024-01-08 09:16:25,261ms,62c046ee07c241c084726d2a64bb1c84,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,25,5,./results/local_but_no_global_drift_2024-01-08_09-16-25_results.pkl,10,0.0,1000,2,10,50,5,-5,10,1,20,10,0,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.23296392173525854,0.2221439633540166,0.22293237160693644,0.2053058184425033,0.006744565113452904
2024-01-08 09:16:10,255ms,01e84c9fbe744ac3a653bf42dd2accf9,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.01,25,5,./results/local_but_no_global_drift_2024-01-08_09-16-10_results.pkl,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,0,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.4752305925803767,0.4507943463342229,0.4487147217805252,0.428351070570006,0.01326483314298703
2024-01-06 19:47:29,184ms,0acccd9683b74cfca6914de8046ce662,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,100,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,41169.45885573,35638.414256454766,35969.28422444106,28251.71066937384,3375.428266673422
2024-01-06 19:46:40,187ms,5dfe43ed5d9f478585037769e3ff2913,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,100,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.20549929570142486,0.201735699710957,0.20150581164552928,0.19800630672322977,0.0018631351073617256
2024-01-06 19:46:14,193ms,56f98b2681e044cfbf4e309591f6e5dc,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,100,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.48724912548650623,0.46621547383614326,0.4651675904223096,0.4446028025949388,0.00900263568819531
2024-01-06 19:46:01,183ms,53b47448480f4c879162a35a0c2ffcb6,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,25,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,30189.660781481132,17594.82148551525,17534.997627903518,11480.298837676817,4386.139023395386
2024-01-06 19:45:23,184ms,028726dc9a024573ac513aa7f0d178af,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,25,5,,10,0.0,1000,2,10,50,5,-5,10,1,20,10,,100,10,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.23275043271517845,0.22298971772245224,0.22251433205599935,0.21456717527637642,0.005151364025033847
2024-01-06 19:45:07,186ms,02fca4019ec247b8961c2db15e98a4e9,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,25,5,,10,-0.5,1000,2,10,50,5,-5,10,1,20,10,,100,5,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.48527615619099657,0.4517969461061103,0.44912006141817473,0.4334592091497799,0.013339419154183093
2024-01-06 19:45:02,186ms,d297dccbb3344c35a73c88c06c088efa,,LOCAL,/home/morris/UM/phd/code/fed_drift_data_generator/run_data_drift_experiments.py,morris,FINISHED,0.05,2,5,,10,0.5,1000,2,10,50,5,-5,10,1,20,10,,100,15,0.5,0.1,0.0,local_but_no_global_drift,0.01,0.001,0,0,0.6194751881962738,0.45688156879554764,0.45742080035421306,0.3682527209620473,0.05541128144812974
